Time,True Height,Error Height,True Pitch,Desire Pitch,True Pitch Rate,Desire Pitch Rate,True Elevator Pos,Desire Elevator Pos,Horizontal Vel,Vertical Vel,Flight Path Vel,Distance to Runway Start
4803,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
5103,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
5404,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
5704,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
6004,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
6304,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
6605,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
6905,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
7205,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
7505,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
7806,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
8106,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
8406,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
8707,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
9007,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
9307,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
9607,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
9908,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
10208,0.000000,0.000000,0.000000,-0.200000,-0.000000,-0.600000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000
10508,13.991000,-0.887801,0.000000,0.100000,-0.000000,0.300000,0.000000,0.090000,15.000000,0.000000,15.000000,-500.391000
10808,13.948312,-0.916479,-0.053954,-0.026634,-0.003818,0.081961,0.026224,0.025734,14.957828,-0.473885,14.965333,-497.665662
11108,13.734647,-0.857858,-0.059166,-0.027494,-0.017640,0.095016,0.012786,0.033797,14.874423,-0.628962,14.887715,-491.744751
11408,13.605703,-0.804394,-0.063315,-0.025736,-0.011331,0.112738,0.013008,0.037221,14.842817,-0.695360,14.859097,-488.862290
11709,13.325308,-0.671058,-0.065576,-0.024132,-0.005348,0.122537,0.015217,0.039273,14.795720,-0.772480,14.815872,-483.246307
12009,13.177191,-0.596507,-0.064899,-0.020132,0.001989,0.134300,0.017869,0.039694,14.776505,-0.778661,14.797007,-480.436968
12309,12.896136,-0.456501,-0.063273,-0.017895,0.004322,0.136133,0.019004,0.039543,14.737536,-0.755789,14.756903,-475.050516
12609,12.749595,-0.385539,-0.061216,-0.013695,0.005383,0.142564,0.019632,0.041154,14.714016,-0.736103,14.732417,-472.164236
12910,12.470444,-0.255621,-0.059798,-0.011566,0.002394,0.144696,0.020070,0.042691,14.661041,-0.705858,14.678023,-466.465280
13210,12.335402,-0.194602,-0.058414,-0.007669,0.003493,0.152238,0.020582,0.044623,14.632722,-0.691306,14.649043,-463.638420
13510,12.075249,-0.080525,-0.057104,-0.005838,0.003830,0.153797,0.022142,0.044990,14.572984,-0.669733,14.588366,-458.060020
13810,11.942159,-0.024051,-0.055557,-0.002416,0.003101,0.159422,0.022860,0.046896,14.539639,-0.651249,14.554217,-455.134179
14110,11.687007,0.079931,-0.054278,-0.000722,0.002441,0.160668,0.024204,0.047468,14.469478,-0.629667,14.483173,-449.361240
14411,11.562252,0.129003,-0.053220,0.002398,0.002265,0.166854,0.024788,0.049377,14.432585,-0.615901,14.445721,-446.471028
14711,11.319449,0.221407,-0.051913,0.003870,0.002386,0.167350,0.026720,0.049489,14.356450,-0.597324,14.368871,-440.727518
15011,11.206549,0.262597,-0.050346,0.006642,0.001443,0.170963,0.028108,0.050780,14.318375,-0.580489,14.330137,-437.989055
15311,10.982231,0.340356,-0.049769,0.007878,0.000131,0.172940,0.028818,0.051843,14.237031,-0.566052,14.248279,-432.392167
15611,10.870516,0.378363,-0.048920,0.010211,0.002192,0.177393,0.030540,0.052560,14.195645,-0.559683,14.206674,-429.577345
15911,10.650058,0.451314,-0.048517,0.011351,-0.000245,0.179604,0.031498,0.053955,14.111328,-0.550975,14.122081,-423.944307
16212,10.543096,0.486693,-0.048188,0.013539,0.000401,0.185183,0.032954,0.055435,14.070722,-0.549479,14.081447,-421.210671
16512,10.328148,0.557627,-0.048147,0.014601,-0.000963,0.188245,0.034213,0.056762,13.989455,-0.548488,14.000203,-415.710983
16812,10.220561,0.593516,-0.047635,0.016729,0.000695,0.193092,0.036103,0.057719,13.949663,-0.546048,13.960347,-412.972967
17112,10.015656,0.661089,-0.047593,0.017805,-0.001619,0.196195,0.036982,0.059344,13.873152,-0.543152,13.883781,-407.728450
17412,9.906746,0.697447,-0.047574,0.019833,-0.001184,0.202221,0.038150,0.061022,13.833503,-0.543885,13.844190,-404.957811
17713,9.693828,0.769479,-0.047779,0.020923,-0.001977,0.206107,0.039726,0.062425,13.758099,-0.548162,13.769015,-399.577585
18013,9.588798,0.805788,-0.048135,0.023084,-0.002118,0.213659,0.040452,0.064733,13.722421,-0.550530,13.733460,-396.953223
18313,9.373141,0.882380,-0.048464,0.024174,-0.001771,0.217914,0.042348,0.065905,13.652966,-0.559804,13.664438,-391.642562
18613,9.262611,0.922568,-0.048534,0.026471,-0.000498,0.225016,0.043231,0.067630,13.619073,-0.560420,13.630598,-388.956288
18913,9.037867,1.005368,-0.048516,0.027677,-0.000509,0.228578,0.045262,0.068708,13.552446,-0.564395,13.564193,-383.535677
19214,8.925258,1.047087,-0.047854,0.030161,0.000117,0.234046,0.046600,0.070179,13.519574,-0.558140,13.531091,-380.828477
19514,8.703169,1.128266,-0.047596,0.031413,-0.000491,0.237003,0.047987,0.071248,13.453623,-0.555066,13.465069,-375.447369
19814,8.596236,1.167286,-0.047126,0.033848,0.000569,0.242922,0.049238,0.072706,13.421945,-0.550735,13.433239,-372.853886
20114,8.383449,1.244030,-0.046687,0.035019,0.000056,0.245117,0.050596,0.073518,13.357974,-0.545794,13.369119,-367.658608
20414,8.274063,1.283196,-0.045777,0.037321,0.001996,0.249295,0.052548,0.074190,13.324788,-0.538991,13.335685,-364.976991
20715,8.070514,1.354127,-0.045394,0.038496,-0.000112,0.251668,0.053313,0.075534,13.260437,-0.531535,13.271086,-359.912533
21015,7.970629,1.388809,-0.044759,0.040624,0.000857,0.256148,0.055052,0.076587,13.228853,-0.527968,13.239384,-357.422548
21315,7.770542,1.457237,-0.044753,0.041664,-0.001796,0.259251,0.055736,0.078314,13.164437,-0.525097,13.174906,-352.394688
21615,7.666282,1.493327,-0.044998,0.043717,-0.001900,0.266146,0.056575,0.080414,13.131855,-0.527112,13.142430,-349.791381
21915,7.462254,1.565618,-0.045387,0.044800,-0.001939,0.270561,0.058260,0.081750,13.071236,-0.535585,13.082204,-344.760539
22215,7.354282,1.604871,-0.045486,0.046969,-0.000977,0.277364,0.059255,0.083502,13.040958,-0.537033,13.052011,-342.136286
22516,7.146446,1.681520,-0.045561,0.048146,-0.000648,0.281037,0.061134,0.084572,12.984862,-0.541625,12.996154,-337.126418
22816,7.038829,1.721547,-0.045015,0.050446,0.000684,0.286381,0.062544,0.085709,12.956444,-0.536389,12.967543,-334.545257
23116,6.831425,1.797596,-0.044552,0.051646,0.000140,0.288596,0.063835,0.086537,12.900479,-0.532192,12.911452,-329.529027
23416,6.729915,1.834653,-0.044028,0.053928,0.000416,0.293869,0.065250,0.088036,12.872891,-0.526986,12.883673,-327.067670
23716,6.532586,1.905842,-0.043724,0.055040,0.000211,0.296289,0.066465,0.088823,12.818538,-0.524495,12.829264,-322.250558
24016,6.430911,1.942469,-0.043145,0.057175,0.000904,0.300962,0.067996,0.090017,12.790584,-0.521523,12.801212,-319.766482
24316,6.235926,2.011789,-0.042973,0.058274,-0.001041,0.303741,0.068876,0.091435,12.735882,-0.517231,12.746381,-314.967542
24617,6.136485,2.047268,-0.043012,0.060354,-0.001147,0.310097,0.069674,0.093353,12.708403,-0.517363,12.718930,-312.524908
24917,5.940724,2.117831,-0.042985,0.061418,-0.000921,0.313210,0.071181,0.094239,12.655913,-0.520804,12.666624,-307.743816
25217,5.848442,2.151510,-0.042598,0.063535,0.001160,0.318397,0.072908,0.095171,12.631905,-0.518954,12.642560,-305.505851
25517,5.647862,2.224017,-0.042300,0.064545,-0.000181,0.320536,0.074028,0.096215,12.579066,-0.515089,12.589607,-300.614950
25817,5.545863,2.260865,-0.041845,0.066721,0.000593,0.325696,0.075555,0.097531,12.552340,-0.513209,12.562827,-298.126951
26118,5.346464,2.332345,-0.041727,0.067826,-0.000844,0.328659,0.076546,0.098851,12.499562,-0.510695,12.509990,-293.241885
26418,5.245725,2.368671,-0.041425,0.069970,-0.000145,0.334186,0.078070,0.100299,12.473437,-0.509996,12.483858,-290.782057
26718,5.044077,2.441246,-0.041404,0.071060,-0.001243,0.337394,0.079118,0.101591,12.421313,-0.509473,12.431757,-285.852968
27018,4.943129,2.477859,-0.041230,0.073237,-0.000809,0.343402,0.080094,0.103264,12.395849,-0.508578,12.406278,-283.396081
27318,4.753026,2.547119,-0.041272,0.074336,-0.001498,0.346824,0.081552,0.104497,12.348783,-0.510943,12.359349,-278.781280
27618,4.654868,2.583250,-0.041148,0.081111,-0.000470,0.366781,0.082586,0.105947,12.325181,-0.509088,12.335690,-276.412586
27918,4.457829,2.655946,-0.040948,0.086948,-0.000183,0.383697,0.084214,0.115164,12.278538,-0.510114,12.289130,-271.664116
28219,4.356171,2.693363,-0.040444,0.084469,0.000225,0.374743,0.085504,0.112355,12.254431,-0.506581,12.264897,-269.210824
28519,4.156240,2.766469,-0.040226,0.090305,-0.000645,0.391601,0.086719,0.109118,12.206624,-0.504309,12.217037,-264.367581
28819,4.056654,2.802827,-0.039781,0.087721,-0.000033,0.368325,0.088043,0.110507,12.182873,-0.501448,12.193188,-261.953027
29119,3.863986,2.872906,-0.039735,0.093195,-0.001272,0.398800,0.089133,0.120021,12.136868,-0.501129,12.147209,-257.271542
29419,3.763735,2.909656,-0.039793,0.090965,-0.001056,0.392277,0.090007,0.118000,12.113603,-0.502128,12.124006,-254.846514
29719,3.563223,2.984154,-0.039864,0.096974,-0.000953,0.381461,0.091683,0.114724,12.069000,-0.505603,12.079586,-250.034273
30020,3.462685,3.021858,-0.039686,0.094426,-0.000151,0.387633,0.092724,0.116335,12.047355,-0.505082,12.057938,-247.634708
30320,3.275428,3.092269,-0.039575,0.099809,-0.000343,0.418161,0.094141,0.125551,12.007592,-0.504948,12.018204,-243.172563
30620,3.176437,3.129372,-0.038786,0.097591,0.000311,0.394663,0.095522,0.118306,11.986421,-0.499025,11.996804,-240.809147
30920,2.983954,3.200289,-0.038447,0.103100,-0.000729,0.396888,0.096562,0.119285,11.943676,-0.494246,11.953898,-236.166710
31220,2.885974,3.236088,-0.037742,0.100663,0.001667,0.401253,0.098125,0.119876,11.921506,-0.488969,11.931529,-233.792120
31520,2.694001,3.305294,-0.037523,0.106079,-0.000202,0.430815,0.099004,0.121205,11.877017,-0.486889,11.886993,-229.103853
31820,2.598870,3.339524,-0.036934,0.103542,0.000893,0.408278,0.100708,0.122215,11.854931,-0.482703,11.864754,-226.778121
32121,2.414871,3.405155,-0.036890,0.108718,-0.001093,0.411228,0.101442,0.123696,11.811754,-0.482445,11.821603,-222.257845
32421,2.324165,3.437765,-0.036835,0.106394,-0.001106,0.429690,0.102618,0.125422,11.791039,-0.482753,11.800918,-220.039196
32721,2.137918,3.505349,-0.037007,0.111919,-0.001822,0.420420,0.103818,0.126673,11.749839,-0.486252,11.759896,-215.507673
33021,2.044554,3.539688,-0.036937,0.109625,-0.001182,0.426292,0.104942,0.128242,11.730072,-0.486254,11.740146,-213.253613
33321,1.855357,3.609905,-0.037052,0.115319,-0.001362,0.429728,0.106352,0.129327,11.691332,-0.489501,11.701575,-208.709946
33622,1.762899,3.644546,-0.036820,0.112801,-0.000462,0.435352,0.107411,0.130744,11.673027,-0.488248,11.683234,-206.502020
33922,1.569329,3.680623,-0.036523,0.109336,-0.000749,0.437578,0.108889,0.131498,11.634813,-0.486517,11.644980,-201.875435
34222,1.472126,3.753285,-0.036375,0.110419,-0.001333,0.440382,0.109860,0.132432,11.615673,-0.485211,11.625803,-199.550394
34522,1.283843,3.787843,-0.035790,0.112599,0.001477,0.445167,0.111365,0.133107,11.578508,-0.481330,11.588509,-195.039111
34822,1.190994,3.857815,-0.035637,0.113635,-0.000340,0.447818,0.112238,0.134448,11.559975,-0.480640,11.569963,-192.806257
35122,1.005702,3.891216,-0.035289,0.115734,0.000215,0.453069,0.113754,0.135856,11.523261,-0.478381,11.533186,-188.351203
35423,0.911010,3.961442,-0.035193,0.116736,-0.000823,0.455789,0.114528,0.136983,11.504517,-0.478075,11.514446,-186.071464
35723,0.723172,3.997006,-0.034851,0.118843,0.000239,0.461084,0.116179,0.138253,11.467912,-0.476341,11.477800,-181.557398
36023,0.632300,4.064636,-0.034753,0.119910,-0.001068,0.463991,0.116838,0.139518,11.450144,-0.475865,11.460028,-179.368736
36323,0.449223,4.099277,-0.034524,0.121939,-0.000575,0.469389,0.118324,0.140989,11.414886,-0.475315,11.424778,-174.967248
36623,0.355622,4.167218,-0.034534,0.122978,-0.001237,0.472536,0.119029,0.142132,11.397161,-0.475442,11.407073,-172.720274
36924,0.172446,4.201966,-0.034379,0.125017,-0.000678,0.478185,0.120541,0.143659,11.363366,-0.476209,11.373340,-168.338912
37224,0.085323,4.268371,-0.034197,0.126059,0.000501,0.480767,0.121550,0.144080,11.347638,-0.475635,11.357602,-166.260862
37524,0.037697,4.261057,-0.003860,0.128051,-0.002642,0.395735,0.057629,0.119513,9.584951,-0.001523,9.584951,-162.183533
37824,0.037697,4.162925,-0.003862,0.127832,-0.016536,0.395081,0.077408,0.123485,8.513105,0.001529,8.513105,-160.415291
38124,0.037694,4.121964,-0.003863,0.124888,-0.019723,0.386252,0.092673,0.121792,5.714002,-0.002398,5.714003,-157.637511
38424,0.037697,4.064872,-0.003864,0.123659,-0.020912,0.382569,0.094794,0.121044,3.983610,0.002653,3.983611,-156.670770
38724,0.037697,4.048928,-0.003865,0.121946,-0.021517,0.377432,0.095643,0.119685,0.205761,0.003034,0.205783,-155.832111
39025,0.037698,4.042853,-0.003852,0.121468,-0.000460,0.375959,0.094203,0.112926,0.000131,0.004198,0.004200,-155.829980
39325,0.037694,4.042858,-0.003850,0.121286,0.000871,0.375408,0.092662,0.112361,0.000057,-0.004734,0.004734,-155.829968
39625,0.037698,4.042852,-0.003850,0.121286,0.001135,0.375408,0.091036,0.112282,0.000041,0.005074,0.005074,-155.829942
39925,0.037698,4.042852,-0.003850,0.121286,0.001176,0.375407,0.090727,0.112269,0.000046,0.005026,0.005026,-155.829929
40225,0.037698,4.042851,-0.003850,0.121286,0.001193,0.375407,0.090446,0.112264,0.000045,0.005040,0.005041,-155.829905
40525,0.037698,4.042851,-0.003850,0.121286,0.001196,0.375407,0.090386,0.112263,0.000045,0.005039,0.005040,-155.829892
40826,0.037698,4.042850,-0.003850,0.121286,0.001197,0.375407,0.090336,0.112263,0.000045,0.005038,0.005040,-155.829867
41126,0.037698,4.042850,-0.003850,0.121286,0.001197,0.375407,0.090326,0.112263,0.000045,0.005038,0.005042,-155.829854
41426,0.037698,4.042850,-0.003850,0.121285,0.001197,0.375407,0.090318,0.112263,0.000045,0.005037,0.005053,-155.829828
41726,0.037698,4.042850,-0.003850,0.121285,0.001196,0.375406,0.090316,0.112263,0.000045,0.005035,0.005071,-155.829816
42026,0.037689,4.042858,-0.003849,0.121285,0.001193,0.375405,0.090392,0.112263,0.000089,-0.005060,0.005251,-155.829790
42326,0.037682,4.042864,-0.003848,0.121286,0.001187,0.375402,0.090394,0.112264,0.000089,-0.005090,0.005527,-155.829777
42627,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375394,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
42927,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
43227,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
43528,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
43828,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
44128,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
44428,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
44729,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
45029,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
45329,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
45630,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
45930,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
46230,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
46530,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
46831,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
47131,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
47431,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
47732,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
48032,0.037669,4.042877,-0.003845,0.121286,0.001172,0.375395,0.090398,0.112267,0.000090,-0.005149,0.006031,-155.829765
